YEAR,MONTH,DAY_OF_MONTH,FL_DATE,ORIGIN,DEST,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY_NEW,ARR_DEL15,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2019,7,15,7/15/19,BWI,LAX,0,0,0,0,300,2329,,,,,
2019,7,15,7/15/19,BWI,MCI,0,0,0,0,139,967,,,,,
2019,7,15,7/15/19,BWI,MCI,1,0,0,0,142,967,,,,,
2019,7,15,7/15/19,BWI,MCI,60,1,54,1,154,967,54,0,0,0,0
2019,7,15,7/15/19,BWI,MCO,1,0,0,0,120,787,,,,,
2019,7,15,7/15/19,BWI,MCO,,,,,,787,,,,,
2019,7,15,7/15/19,BWI,MCO,0,0,0,0,119,787,,,,,
2019,7,15,7/15/19,BWI,MCO,0,0,0,0,123,787,,,,,
2019,7,15,7/15/19,BWI,MCO,3,0,0,0,121,787,,,,,
2019,7,15,7/15/19,BWI,MCO,3,0,0,0,118,787,,,,,
2019,7,15,7/15/19,BWI,MCO,0,0,0,0,123,787,,,,,
2019,7,15,7/15/19,BWI,MCO,1,0,0,0,122,787,,,,,
2019,7,15,7/15/19,BWI,MCO,0,0,0,0,131,787,,,,,
2019,7,15,7/15/19,BWI,MDW,0,0,0,0,98,611,,,,,
2019,7,15,7/15/19,BWI,MDW,98,1,81,1,103,611,80,0,0,0,1
2019,7,15,7/15/19,BWI,MDW,5,0,0,0,114,611,,,,,
2019,7,15,7/15/19,BWI,MDW,0,0,0,0,102,611,,,,,
2019,7,15,7/15/19,BWI,MDW,2,0,0,0,106,611,,,,,
2019,7,15,7/15/19,BWI,MDW,0,0,0,0,112,611,,,,,
2019,7,15,7/15/19,BWI,MDW,0,0,12,0,123,611,,,,,
2019,7,15,7/15/19,BWI,MEM,1,0,0,0,128,787,,,,,
2019,7,15,7/15/19,BWI,MHT,0,0,0,0,72,377,,,,,
2019,7,15,7/15/19,BWI,MHT,17,1,11,0,79,377,,,,,
2019,7,15,7/15/19,BWI,MHT,0,0,0,0,74,377,,,,,
2019,7,15,7/15/19,BWI,MHT,64,1,61,1,77,377,61,0,0,0,0
2019,7,15,7/15/19,BWI,MHT,0,0,0,0,75,377,,,,,
2019,7,15,7/15/19,BWI,MHT,6,0,6,0,75,377,,,,,
2019,7,15,7/15/19,BWI,MKE,0,0,0,0,106,641,,,,,
2019,7,15,7/15/19,BWI,MKE,0,0,0,0,103,641,,,,,
2019,7,15,7/15/19,BWI,MKE,4,0,0,0,110,641,,,,,
2019,7,15,7/15/19,BWI,MSP,0,0,0,0,146,936,,,,,
2019,7,15,7/15/19,BWI,MSP,32,1,94,1,212,936,18,0,62,0,14
2019,7,15,7/15/19,BWI,MSY,14,0,0,0,151,998,,,,,
2019,7,15,7/15/19,BWI,MSY,0,0,0,0,160,998,,,,,
2019,7,15,7/15/19,BWI,MSY,0,0,0,0,147,998,,,,,
2019,7,15,7/15/19,BWI,MSY,0,0,0,0,143,998,,,,,
2019,7,15,7/15/19,BWI,OAK,1,0,0,0,327,2447,,,,,
2019,7,15,7/15/19,BWI,OKC,0,0,0,0,178,1180,,,,,
2019,7,15,7/15/19,BWI,ORF,0,0,0,0,47,159,,,,,
2019,7,15,7/15/19,BWI,ORF,0,0,0,0,42,159,,,,,
2019,7,15,7/15/19,BWI,ORF,0,0,0,0,46,159,,,,,
2019,7,15,7/15/19,BWI,ORF,11,0,0,0,42,159,,,,,
2019,7,15,7/15/19,BWI,ORF,0,0,0,0,55,159,,,,,
2019,7,15,7/15/19,BWI,PBI,0,0,3,0,144,883,,,,,
2019,7,15,7/15/19,BWI,PBI,0,0,0,0,126,883,,,,,
2019,7,15,7/15/19,BWI,PHX,9,0,0,0,256,1999,,,,,
2019,7,15,7/15/19,BWI,PHX,0,0,0,0,268,1999,,,,,
2019,7,15,7/15/19,BWI,PIT,0,0,0,0,57,210,,,,,
2019,7,15,7/15/19,BWI,PIT,0,0,0,0,54,210,,,,,
2019,7,15,7/15/19,BWI,PIT,18,1,23,1,65,210,18,0,5,0,0
2019,7,15,7/15/19,BWI,PVD,27,1,15,1,63,327,5,0,0,0,10
2019,7,15,7/15/19,BWI,PVD,0,0,0,0,63,327,,,,,
2019,7,15,7/15/19,BWI,PVD,0,0,0,0,67,327,,,,,
2019,7,15,7/15/19,BWI,PVD,0,0,0,0,64,327,,,,,
2019,7,15,7/15/19,BWI,PVD,0,0,0,0,67,327,,,,,
2019,7,15,7/15/19,BWI,PVD,0,0,0,0,63,327,,,,,
2019,7,15,7/15/19,BWI,PVD,0,0,0,0,58,327,,,,,
2019,7,15,7/15/19,BWI,PWM,33,1,31,1,78,452,0,0,0,0,31
2019,7,15,7/15/19,BWI,PWM,4,0,0,0,79,452,,,,,
2019,7,15,7/15/19,BWI,PWM,5,0,0,0,81,452,,,,,
2019,7,15,7/15/19,BWI,PWM,0,0,0,0,80,452,,,,,
2019,7,15,7/15/19,BWI,RDU,0,0,0,0,68,255,,,,,
2019,7,15,7/15/19,BWI,RDU,0,0,0,0,58,255,,,,,
2019,7,15,7/15/19,BWI,RDU,0,0,0,0,73,255,,,,,
2019,7,15,7/15/19,BWI,RDU,0,0,26,1,97,255,0,0,26,0,0
2019,7,15,7/15/19,BWI,RDU,3,0,0,0,71,255,,,,,
2019,7,15,7/15/19,BWI,RDU,0,0,0,0,65,255,,,,,
2019,7,15,7/15/19,BWI,RDU,0,0,,,,255,,,,,
2019,7,15,7/15/19,BWI,ROC,13,0,0,0,57,277,,,,,
2019,7,15,7/15/19,BWI,ROC,0,0,0,0,59,277,,,,,
2019,7,15,7/15/19,BWI,ROC,0,0,0,0,63,277,,,,,
2019,7,15,7/15/19,BWI,RSW,13,0,21,1,153,919,3,0,8,0,10
2019,7,15,7/15/19,BWI,RSW,0,0,0,0,137,919,,,,,
2019,7,15,7/15/19,BWI,RSW,0,0,0,0,141,919,,,,,
2019,7,15,7/15/19,BWI,SAN,0,0,0,0,303,2295,,,,,
2019,7,15,7/15/19,BWI,SAN,1,0,0,0,288,2295,,,,,
2019,7,15,7/15/19,BWI,SAT,0,0,0,0,196,1407,,,,,
2019,7,15,7/15/19,BWI,SAT,3,0,0,0,192,1407,,,,,
2019,7,15,7/15/19,BWI,SDF,0,0,0,0,92,495,,,,,
2019,7,15,7/15/19,BWI,SDF,0,0,8,0,103,495,,,,,
2019,7,15,7/15/19,BWI,SDF,0,0,0,0,92,495,,,,,
2019,7,15,7/15/19,BWI,SDF,77,1,75,1,93,495,75,0,0,0,0
2019,7,15,7/15/19,BWI,SEA,0,0,0,0,321,2335,,,,,
2019,7,15,7/15/19,BWI,SJC,0,0,0,0,327,2439,,,,,
2019,7,15,7/15/19,BWI,SJU,0,0,0,0,225,1565,,,,,
2019,7,15,7/15/19,BWI,SJU,4,0,0,0,236,1565,,,,,
2019,7,15,7/15/19,BWI,SLC,0,0,0,0,268,1865,,,,,
2019,7,15,7/15/19,BWI,SLC,0,0,0,0,262,1865,,,,,
2019,7,15,7/15/19,BWI,SMF,2,0,0,0,328,2395,,,,,
2019,7,15,7/15/19,BWI,STL,16,1,15,1,124,738,11,0,0,0,4
2019,7,15,7/15/19,BWI,STL,0,0,0,0,120,738,,,,,
2019,7,15,7/15/19,BWI,STL,0,0,0,0,128,738,,,,,
2019,7,15,7/15/19,BWI,STL,4,0,3,0,129,738,,,,,
2019,7,15,7/15/19,BWI,TPA,0,0,0,0,124,842,,,,,
2019,7,15,7/15/19,BWI,TPA,6,0,0,0,122,842,,,,,
2019,7,15,7/15/19,BWI,TPA,0,0,0,0,128,842,,,,,
2019,7,15,7/15/19,BWI,TPA,0,0,12,0,157,842,,,,,
2019,7,15,7/15/19,BWI,TPA,0,0,0,0,123,842,,,,,
2019,7,15,7/15/19,BWI,TPA,0,0,0,0,123,842,,,,,
2019,7,15,7/15/19,BWI,TPA,1,0,0,0,145,842,,,,,
2019,7,15,7/15/19,BWI,TPA,0,0,0,0,126,842,,,,,
2019,7,15,7/15/19,CHS,BWI,0,0,0,0,79,472,,,,,
2019,7,15,7/15/19,CHS,BWI,17,1,17,1,95,472,16,0,0,0,1
2019,7,15,7/15/19,CHS,BWI,0,0,0,0,82,472,,,,,
2019,7,15,7/15/19,CHS,BWI,30,1,16,1,76,472,0,0,0,0,16
2019,7,15,7/15/19,CLE,BWI,0,0,0,0,70,314,,,,,
2019,7,15,7/15/19,CLE,BWI,0,0,0,0,74,314,,,,,
2019,7,15,7/15/19,CLE,BWI,0,0,0,0,70,314,,,,,
2019,7,15,7/15/19,CLT,BWI,116,1,109,1,83,361,7,0,0,0,102
2019,7,15,7/15/19,CLT,BWI,0,0,0,0,74,361,,,,,
2019,7,15,7/15/19,CLT,BWI,0,0,0,0,84,361,,,,,
2019,7,15,7/15/19,CMH,BWI,13,0,0,0,67,337,,,,,
2019,7,15,7/15/19,CMH,BWI,36,1,19,1,68,337,5,0,0,0,14
2019,7,15,7/15/19,CMH,BWI,0,0,0,0,69,337,,,,,
2019,7,15,7/15/19,CMH,BWI,0,0,0,0,65,337,,,,,
2019,7,15,7/15/19,CVG,BWI,77,1,77,1,85,430,0,77,0,0,0
2019,7,15,7/15/19,CVG,BWI,0,0,0,0,79,430,,,,,
2019,7,15,7/15/19,CVG,BWI,0,0,0,0,79,430,,,,,
2019,7,15,7/15/19,DAL,BWI,0,0,0,0,168,1209,,,,,
2019,7,15,7/15/19,DAL,BWI,3,0,0,0,164,1209,,,,,
2019,7,15,7/15/19,DAL,BWI,14,0,14,0,180,1209,,,,,
2019,7,15,7/15/19,DAL,BWI,0,0,0,0,161,1209,,,,,
2019,7,15,7/15/19,DEN,BWI,0,0,0,0,193,1491,,,,,
2019,7,15,7/15/19,DEN,BWI,60,1,56,1,196,1491,0,0,0,0,56
2019,7,15,7/15/19,DEN,BWI,1,0,0,0,204,1491,,,,,
2019,7,15,7/15/19,DEN,BWI,13,0,0,0,192,1491,,,,,
2019,7,15,7/15/19,DEN,BWI,0,0,0,0,202,1491,,,,,
2019,7,15,7/15/19,DTW,BWI,0,0,0,0,75,409,,,,,
2019,7,15,7/15/19,DTW,BWI,0,0,0,0,74,409,,,,,
2019,7,15,7/15/19,DTW,BWI,0,0,0,0,89,409,,,,,
2019,7,15,7/15/19,ECP,BWI,0,0,0,0,124,798,,,,,
2019,7,15,7/15/19,FLL,BWI,0,0,0,0,154,925,,,,,
2019,7,15,7/15/19,FLL,BWI,0,0,0,0,142,925,,,,,
2019,7,15,7/15/19,FLL,BWI,0,0,0,0,140,925,,,,,
2019,7,15,7/15/19,FLL,BWI,2,0,0,0,152,925,,,,,
2019,7,15,7/15/19,FLL,BWI,0,0,0,0,140,925,,,,,
2019,7,15,7/15/19,FLL,BWI,0,0,0,0,152,925,,,,,
2019,7,15,7/15/19,FLL,BWI,0,0,0,0,155,925,,,,,
2019,7,15,7/15/19,FLL,BWI,10,0,0,0,150,925,,,,,
2019,7,15,7/15/19,GRR,BWI,0,0,0,0,89,528,,,,,
2019,7,15,7/15/19,HOU,BWI,0,0,0,0,165,1246,,,,,
2019,7,15,7/15/19,HOU,BWI,112,1,120,1,198,1246,5,0,8,0,107
2019,7,15,7/15/19,HOU,BWI,,,,,,1246,,,,,
2019,7,15,7/15/19,HOU,BWI,6,0,0,0,174,1246,,,,,
2019,7,15,7/15/19,HOU,BWI,17,1,0,0,162,1246,,,,,
2019,7,15,7/15/19,IND,BWI,0,0,0,0,94,516,,,,,
2019,7,15,7/15/19,IND,BWI,2,0,0,0,91,516,,,,,
2019,7,15,7/15/19,IND,BWI,0,0,0,0,89,516,,,,,
2019,7,15,7/15/19,IND,BWI,50,1,43,1,88,516,13,0,0,0,30
2019,7,15,7/15/19,ISP,BWI,0,0,0,0,64,220,,,,,
2019,7,15,7/15/19,ISP,BWI,1,0,0,0,63,220,,,,,
2019,7,15,7/15/19,ISP,BWI,0,0,0,0,64,220,,,,,
2019,7,15,7/15/19,ISP,BWI,0,0,0,0,64,220,,,,,
2019,7,15,7/15/19,ISP,BWI,0,0,0,0,62,220,,,,,
2019,7,15,7/15/19,JAX,BWI,0,0,0,0,105,663,,,,,
2019,7,15,7/15/19,JAX,BWI,0,0,0,0,106,663,,,,,
2019,7,15,7/15/19,JAX,BWI,9,0,21,1,117,663,0,0,12,0,9
2019,7,15,7/15/19,JAX,BWI,0,0,0,0,115,663,,,,,
2019,7,15,7/15/19,LAS,BWI,14,0,0,0,255,2106,,,,,
2019,7,15,7/15/19,LAS,BWI,46,1,50,1,284,2106,7,0,4,0,39
2019,7,15,7/15/19,LAS,BWI,0,0,0,0,263,2106,,,,,
2019,7,15,7/15/19,LAX,BWI,0,0,0,0,286,2329,,,,,
2019,7,15,7/15/19,LAX,BWI,0,0,0,0,290,2329,,,,,
2019,7,15,7/15/19,LAX,BWI,2,0,0,0,292,2329,,,,,
2019,7,15,7/15/19,MCI,BWI,0,0,0,0,135,967,,,,,
2019,7,15,7/15/19,MCI,BWI,3,0,0,0,134,967,,,,,
2019,7,15,7/15/19,MCI,BWI,0,0,0,0,133,967,,,,,
2019,7,15,7/15/19,MCO,BWI,,,,,,787,,,,,
2019,7,15,7/15/19,MCO,BWI,1,0,6,0,130,787,,,,,
2019,7,15,7/15/19,MCO,BWI,23,1,17,1,129,787,0,0,0,0,17
2019,7,15,7/15/19,MCO,BWI,0,0,1,0,135,787,,,,,
2019,7,15,7/15/19,MCO,BWI,17,1,10,0,128,787,,,,,
2019,7,15,7/15/19,MCO,BWI,11,0,4,0,128,787,,,,,
2019,7,15,7/15/19,MCO,BWI,0,0,0,0,124,787,,,,,
2019,7,15,7/15/19,MCO,BWI,0,0,0,0,124,787,,,,,
2019,7,15,7/15/19,MCO,BWI,0,0,0,0,128,787,,,,,
2019,7,15,7/15/19,MDW,BWI,0,0,6,0,112,611,,,,,
2019,7,15,7/15/19,MDW,BWI,0,0,0,0,102,611,,,,,
2019,7,15,7/15/19,MDW,BWI,25,1,20,1,95,611,0,0,0,0,20
2019,7,15,7/15/19,MDW,BWI,0,0,0,0,96,611,,,,,
2019,7,15,7/15/19,MDW,BWI,0,0,0,0,105,611,,,,,
2019,7,15,7/15/19,MDW,BWI,0,0,0,0,98,611,,,,,
2019,7,15,7/15/19,MDW,BWI,0,0,0,0,95,611,,,,,
2019,7,15,7/15/19,MDW,BWI,23,1,14,0,101,611,,,,,
2019,7,15,7/15/19,MEM,BWI,0,0,0,0,122,787,,,,,
2019,7,15,7/15/19,MHT,BWI,6,0,0,0,81,377,,,,,
2019,7,15,7/15/19,MHT,BWI,0,0,0,0,85,377,,,,,
2019,7,15,7/15/19,MHT,BWI,0,0,0,0,78,377,,,,,
2019,7,15,7/15/19,MHT,BWI,0,0,0,0,74,377,,,,,
2019,7,15,7/15/19,MHT,BWI,0,0,0,0,78,377,,,,,
2019,7,15,7/15/19,MHT,BWI,0,0,0,0,80,377,,,,,
2019,7,15,7/15/19,MKE,BWI,0,0,0,0,101,641,,,,,
2019,7,15,7/15/19,MKE,BWI,0,0,0,0,103,641,,,,,
2019,7,15,7/15/19,MKE,BWI,1,0,0,0,94,641,,,,,
2019,7,15,7/15/19,MSP,BWI,0,0,0,0,132,936,,,,,
2019,7,15,7/15/19,MSP,BWI,165,1,250,1,230,936,0,165,85,0,0
2019,7,15,7/15/19,MSY,BWI,0,0,0,0,146,998,,,,,
2019,7,15,7/15/19,MSY,BWI,0,0,0,0,147,998,,,,,
2019,7,15,7/15/19,MSY,BWI,48,1,39,1,151,998,6,0,0,0,33
2019,7,15,7/15/19,MSY,BWI,8,0,17,1,154,998,8,0,9,0,0
2019,7,26,7/26/19,PIT,BWI,0,0,0,0,56,210,,,,,
2019,7,26,7/26/19,PIT,BWI,2,0,0,0,60,210,,,,,
2019,7,26,7/26/19,PIT,BWI,0,0,0,0,57,210,,,,,
2019,7,26,7/26/19,PVD,BWI,1,0,0,0,67,327,,,,,
2019,7,26,7/26/19,PVD,BWI,9,0,3,0,69,327,,,,,
2019,7,26,7/26/19,PVD,BWI,0,0,0,0,67,327,,,,,
2019,7,26,7/26/19,PVD,BWI,0,0,8,0,86,327,,,,,
2019,7,26,7/26/19,PVD,BWI,0,0,0,0,71,327,,,,,
2019,7,26,7/26/19,PVD,BWI,0,0,0,0,67,327,,,,,
2019,7,26,7/26/19,PVD,BWI,0,0,0,0,70,327,,,,,
2019,7,26,7/26/19,PWM,BWI,0,0,0,0,80,452,,,,,
2019,7,26,7/26/19,PWM,BWI,0,0,0,0,90,452,,,,,
2019,7,26,7/26/19,PWM,BWI,0,0,0,0,79,452,,,,,
2019,7,26,7/26/19,PWM,BWI,0,0,0,0,84,452,,,,,
2019,7,26,7/26/19,RDU,BWI,2,0,0,0,57,255,,,,,
2019,7,26,7/26/19,RDU,BWI,0,0,0,0,58,255,,,,,
2019,7,26,7/26/19,RDU,BWI,0,0,0,0,52,255,,,,,
2019,7,26,7/26/19,RDU,BWI,0,0,0,0,52,255,,,,,
2019,7,26,7/26/19,RDU,BWI,0,0,0,0,61,255,,,,,
2019,7,26,7/26/19,RDU,BWI,0,0,0,0,52,255,,,,,
2019,7,26,7/26/19,RDU,BWI,101,1,95,1,59,255,0,0,0,0,95
2019,7,26,7/26/19,ROC,BWI,0,0,0,0,63,277,,,,,
2019,7,26,7/26/19,ROC,BWI,3,0,0,0,57,277,,,,,
2019,7,26,7/26/19,ROC,BWI,20,1,7,0,57,277,,,,,
2019,7,26,7/26/19,RSW,BWI,0,0,0,0,126,919,,,,,
2019,7,26,7/26/19,RSW,BWI,0,0,0,0,131,919,,,,,
2019,7,26,7/26/19,RSW,BWI,0,0,0,0,124,919,,,,,
2019,7,26,7/26/19,SAN,BWI,1,0,0,0,300,2295,,,,,
2019,7,26,7/26/19,SAN,BWI,32,1,23,1,291,2295,22,0,0,0,1
2019,7,26,7/26/19,SAT,BWI,0,0,0,0,197,1407,,,,,
2019,7,26,7/26/19,SAT,BWI,0,0,0,0,193,1407,,,,,
2019,7,26,7/26/19,SAT,BWI,0,0,0,0,197,1407,,,,,
2019,7,26,7/26/19,SDF,BWI,0,0,0,0,91,495,,,,,
2019,7,26,7/26/19,SDF,BWI,0,0,0,0,81,495,,,,,
2019,7,26,7/26/19,SDF,BWI,0,0,0,0,91,495,,,,,
2019,7,26,7/26/19,SDF,BWI,0,0,0,0,94,495,,,,,
2019,7,26,7/26/19,SEA,BWI,0,0,0,0,282,2335,,,,,
2019,7,26,7/26/19,SJC,BWI,0,0,0,0,302,2439,,,,,
2019,7,26,7/26/19,SJU,BWI,1,0,0,0,227,1565,,,,,
2019,7,26,7/26/19,SJU,BWI,11,0,0,0,217,1565,,,,,
2019,7,26,7/26/19,SLC,BWI,0,0,0,0,243,1865,,,,,
2019,7,26,7/26/19,SLC,BWI,0,0,0,0,236,1865,,,,,
2019,7,26,7/26/19,SMF,BWI,0,0,1,0,301,2395,,,,,
2019,7,26,7/26/19,STL,BWI,0,0,0,0,113,738,,,,,
2019,7,26,7/26/19,STL,BWI,0,0,0,0,107,738,,,,,
2019,7,26,7/26/19,STL,BWI,1,0,0,0,113,738,,,,,
2019,7,26,7/26/19,STL,BWI,1,0,2,0,126,738,,,,,
2019,7,26,7/26/19,TPA,BWI,0,0,0,0,123,842,,,,,
2019,7,26,7/26/19,TPA,BWI,0,0,0,0,113,842,,,,,
2019,7,26,7/26/19,TPA,BWI,0,0,0,0,119,842,,,,,
2019,7,26,7/26/19,TPA,BWI,0,0,0,0,124,842,,,,,
2019,7,26,7/26/19,TPA,BWI,0,0,0,0,128,842,,,,,
2019,7,26,7/26/19,TPA,BWI,0,0,0,0,125,842,,,,,
2019,7,26,7/26/19,TPA,BWI,4,0,0,0,118,842,,,,,
2019,7,27,7/27/19,ABQ,BWI,3,0,0,0,221,1670,,,,,
2019,7,27,7/27/19,ABQ,BWI,3,0,0,0,221,1670,,,,,
2019,7,27,7/27/19,ABQ,BWI,0,0,0,0,218,1670,,,,,
2019,7,27,7/27/19,ALB,BWI,0,0,0,0,67,289,,,,,
2019,7,27,7/27/19,ALB,BWI,0,0,0,0,63,289,,,,,
2019,7,27,7/27/19,ALB,BWI,14,0,1,0,62,289,,,,,
2019,7,27,7/27/19,ALB,BWI,0,0,0,0,66,289,,,,,
2019,7,27,7/27/19,ATL,BWI,0,0,0,0,98,577,,,,,
2019,7,27,7/27/19,ATL,BWI,0,0,0,0,90,577,,,,,
2019,7,27,7/27/19,ATL,BWI,8,0,0,0,100,577,,,,,
2019,7,27,7/27/19,ATL,BWI,0,0,0,0,94,577,,,,,
2019,7,27,7/27/19,AUS,BWI,2,0,0,0,188,1342,,,,,
2019,7,27,7/27/19,AUS,BWI,0,0,0,0,192,1342,,,,,
2019,7,27,7/27/19,BDL,BWI,85,1,67,1,57,283,0,0,0,0,67
2019,7,27,7/27/19,BDL,BWI,0,0,0,0,68,283,,,,,
2019,7,27,7/27/19,BDL,BWI,0,0,0,0,61,283,,,,,
2019,7,27,7/27/19,BDL,BWI,0,0,0,0,61,283,,,,,
2019,7,27,7/27/19,BHM,BWI,0,0,0,0,114,682,,,,,
2019,7,27,7/27/19,BNA,BWI,0,0,0,0,97,587,,,,,
2019,7,27,7/27/19,BNA,BWI,30,1,21,1,96,587,15,0,0,0,6
2019,7,27,7/27/19,BNA,BWI,34,1,27,1,93,587,1,0,0,0,26
2019,7,27,7/27/19,BNA,BWI,0,0,0,0,90,587,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,97,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,78,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,82,369,,,,,
2019,7,27,7/27/19,BOS,BWI,1,0,0,0,83,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,82,369,,,,,
2019,7,27,7/27/19,BOS,BWI,34,1,7,0,78,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,75,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,77,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,89,369,,,,,
2019,7,27,7/27/19,BOS,BWI,0,0,0,0,77,369,,,,,
2019,7,27,7/27/19,BUF,BWI,7,0,0,0,63,281,,,,,
2019,7,27,7/27/19,BUF,BWI,45,1,34,1,59,281,34,0,0,0,0
2019,7,27,7/27/19,BUF,BWI,0,0,0,0,64,281,,,,,
2019,7,27,7/27/19,BUF,BWI,0,0,0,0,75,281,,,,,
2019,7,27,7/27/19,BWI,ABQ,1,0,0,0,231,1670,,,,,
2019,7,27,7/27/19,BWI,ABQ,0,0,0,0,222,1670,,,,,
2019,7,27,7/27/19,BWI,ALB,0,0,0,0,57,289,,,,,
2019,7,27,7/27/19,BWI,ALB,0,0,0,0,60,289,,,,,
2019,7,27,7/27/19,BWI,ALB,17,1,11,0,69,289,,,,,
2019,7,27,7/27/19,BWI,ALB,0,0,0,0,65,289,,,,,
2019,7,27,7/27/19,BWI,ATL,0,0,0,0,114,577,,,,,
2019,7,27,7/27/19,BWI,ATL,0,0,0,0,101,577,,,,,
2019,7,27,7/27/19,BWI,ATL,7,0,0,0,105,577,,,,,
2019,7,27,7/27/19,BWI,ATL,72,1,55,1,98,577,55,0,0,0,0
2019,7,27,7/27/19,BWI,AUS,12,0,0,0,183,1342,,,,,
2019,7,27,7/27/19,BWI,AUS,0,0,0,0,186,1342,,,,,
2019,7,27,7/27/19,BWI,BDL,103,1,87,1,64,283,53,0,0,0,34
2019,7,27,7/27/19,BWI,BDL,1,0,0,0,64,283,,,,,
2019,7,27,7/27/19,BWI,BDL,8,0,0,0,61,283,,,,,
2019,7,27,7/27/19,BWI,BDL,0,0,0,0,66,283,,,,,
2019,7,27,7/27/19,BWI,BHM,0,0,0,0,115,682,,,,,
2019,7,27,7/27/19,BWI,BNA,0,0,0,0,99,587,,,,,
2019,7,27,7/27/19,BWI,BNA,5,0,0,0,93,587,,,,,
2019,7,27,7/27/19,BWI,BNA,0,0,0,0,100,587,,,,,
2019,7,27,7/27/19,BWI,BNA,0,0,0,0,95,587,,,,,
2019,7,27,7/27/19,BWI,BOS,0,0,0,0,81,369,,,,,
2019,7,27,7/27/19,BWI,BOS,1,0,6,0,100,369,,,,,
2019,7,27,7/27/19,BWI,BOS,0,0,0,0,77,369,,,,,
2019,7,27,7/27/19,BWI,BOS,5,0,8,0,98,369,,,,,
2019,7,27,7/27/19,BWI,BOS,6,0,0,0,89,369,,,,,
2019,7,27,7/27/19,BWI,BOS,0,0,0,0,77,369,,,,,
2019,7,27,7/27/19,BWI,BOS,0,0,0,0,80,369,,,,,
2019,7,27,7/27/19,BWI,BOS,0,0,7,0,105,369,,,,,
2019,7,27,7/27/19,BWI,BOS,0,0,0,0,73,369,,,,,
2019,7,27,7/27/19,BWI,BUF,20,1,3,0,53,281,,,,,
2019,7,27,7/27/19,BWI,BUF,41,1,30,1,59,281,30,0,0,0,0
2019,7,27,7/27/19,BWI,BUF,13,0,0,0,57,281,,,,,
2019,7,27,7/27/19,BWI,BUF,0,0,0,0,60,281,,,,,
2019,7,27,7/27/19,BWI,CHS,0,0,0,0,87,472,,,,,
2019,7,27,7/27/19,BWI,CHS,0,0,0,0,88,472,,,,,
2019,7,27,7/27/19,BWI,CHS,0,0,0,0,88,472,,,,,
2019,7,27,7/27/19,BWI,CHS,6,0,0,0,87,472,,,,,
2019,7,27,7/27/19,BWI,CLE,0,0,0,0,70,314,,,,,
2019,7,27,7/27/19,BWI,CLE,0,0,0,0,74,314,,,,,
2019,7,27,7/27/19,BWI,CLE,0,0,0,0,69,314,,,,,
2019,7,27,7/27/19,BWI,CLT,17,1,0,0,75,361,,,,,
2019,7,27,7/27/19,BWI,CLT,0,0,0,0,80,361,,,,,
2019,7,27,7/27/19,BWI,CMH,0,0,0,0,69,337,,,,,
2019,7,27,7/27/19,BWI,CMH,0,0,0,0,68,337,,,,,
2019,7,27,7/27/19,BWI,CMH,0,0,0,0,70,337,,,,,
2019,7,27,7/27/19,BWI,CVG,0,0,0,0,86,430,,,,,
2019,7,27,7/27/19,BWI,CVG,0,0,0,0,93,430,,,,,
2019,7,27,7/27/19,BWI,CVG,79,1,68,1,84,430,68,0,0,0,0
2019,7,27,7/27/19,BWI,DAL,1,0,0,0,164,1209,,,,,
2019,7,27,7/27/19,BWI,DAL,18,1,3,0,170,1209,,,,,
2019,7,27,7/27/19,BWI,DAL,16,1,0,0,168,1209,,,,,
2019,7,27,7/27/19,BWI,DAL,0,0,0,0,169,1209,,,,,
2019,7,27,7/27/19,BWI,DEN,1,0,0,0,208,1491,,,,,
2019,7,27,7/27/19,BWI,DEN,162,1,150,1,218,1491,1,0,0,0,149
2019,7,27,7/27/19,BWI,DEN,7,0,30,1,258,1491,7,0,23,0,0
2019,7,27,7/27/19,BWI,DEN,0,0,0,0,207,1491,,,,,
2019,7,27,7/27/19,BWI,DEN,0,0,0,0,210,1491,,,,,
2019,7,27,7/27/19,BWI,DTW,0,0,0,0,79,409,,,,,
2019,7,27,7/27/19,BWI,DTW,81,1,74,1,88,409,74,0,0,0,0
2019,7,27,7/27/19,BWI,DTW,0,0,0,0,82,409,,,,,
2019,7,27,7/27/19,BWI,ECP,20,1,5,0,115,798,,,,,
2019,7,27,7/27/19,BWI,ECP,1,0,0,0,121,798,,,,,
2019,7,27,7/27/19,BWI,FLL,7,0,20,1,173,925,7,0,13,0,0
2019,7,27,7/27/19,BWI,FLL,0,0,0,0,157,925,,,,,
2019,7,27,7/27/19,BWI,FLL,0,0,0,0,161,925,,,,,
2019,7,27,7/27/19,BWI,FLL,0,0,0,0,146,925,,,,,
